cityId,cultureScore,goldTotal,productionTotal,goldScore,scienceTotal,cityScore,cultureTotal,productionScore,foodScore,cityTotal,foodTotal,scienceScore
1,0,289.80000000000007,492.45000000000005,0,182.68000000000018,0,101.97000000000001,1,0,17,268.0,0
2,0,660.7,490.85,1,196.94000000000003,1,164.7500000000001,0,0,32,321.0,0
3,0,251.5,159.14999999999995,0,180.63,0,153.38000000000002,0,0,18,469.0,0
4,0,262.5,157.3,0,150.22000000000014,0,140.42000000000002,0,0,6,195.0,0
5,0,250.0,105.39999999999999,0,185.06,0,141.82000000000002,0,1,15,500.0,0
6,0,305.0,480.50000000000006,0,203.9200000000002,0,111.22000000000004,0,1,28,529.0,1
7,0,452.2999999999999,422.6000000000003,1,195.2999999999999,0,141.93000000000004,0,0,28,442.0,0
8,0,406.0499999999999,473.9,1,212.50000000000006,0,99.73000000000002,0,0,26,362.0,1
9,0,337.9999999999999,253.40000000000006,0,202.13,1,169.83999999999997,0,0,31,454.0,1
10,1,275.52,174.39999999999995,0,196.41,0,211.89000000000001,0,1,30,576.0,0
11,0,252.5,214.4,0,177.01,0,161.56000000000003,0,0,20,443.0,0
12,0,250.95,144.24999999999994,0,185.06,0,129.82000000000002,0,0,16,494.0,0
13,0,278.5499999999997,83.84999999999994,0,191.77,0,105.19999999999995,0,1,17,567.0,0
14,0,257.5,158.65,0,166.55999999999997,0,143.70000000000005,0,0,11,330.0,0
15,0,253.75,201.64999999999998,0,175.60999999999999,0,157.15999999999997,0,0,17,404.0,0
16,0,264.13,176.4,0,179.14,0,156.28000000000003,0,0,22,458.0,0
17,1,268.80000000000007,149.05000000000004,0,161.71999999999997,0,197.57999999999984,0,0,15,295.0,0
18,0,450.35,321.79999999999984,1,173.06999999999988,0,146.45000000000002,0,0,23,376.0,0
19,1,533.8999999999999,411.7999999999999,1,277.51999999999987,1,172.93000000000018,0,1,38,501.0,1
20,0,386.5499999999997,446.2000000000001,1,239.70999999999995,1,153.09000000000006,0,0,33,492.0,1
21,1,395.95000000000016,542.4,1,256.87000000000006,1,297.00999999999976,1,0,34,259.0,1
22,0,301.75,492.2000000000004,0,220.09000000000006,0,111.82999999999993,1,1,29,529.0,1
23,1,687.8000000000006,486.10000000000025,1,237.01999999999995,1,172.15,0,0,37,454.0,1
24,0,731.2000000000004,576.6000000000003,1,189.44,1,159.33000000000007,1,0,31,270.0,0
25,1,687.0500000000003,429.60000000000014,1,193.26000000000002,1,214.68000000000004,0,0,36,474.0,0
26,1,309.6999999999999,449.34999999999997,0,188.95999999999992,0,170.96999999999994,0,0,30,457.0,0
27,0,307.0,376.94999999999993,0,214.5499999999999,0,114.11999999999999,0,1,28,599.0,1
28,0,298.75,506.65,0,206.15999999999988,0,112.86999999999992,1,1,29,621.0,1
29,1,556.25,532.5,1,195.93000000000018,1,178.3000000000001,1,0,37,461.0,0
30,0,259.25,145.75,0,164.97,0,144.92000000000002,0,0,11,355.0,0
31,0,257.25,229.50000000000006,0,164.21000000000004,0,159.58,0,0,15,329.0,0
32,0,413.29999999999995,76.94999999999999,1,201.07,0,110.48,0,1,24,586.0,0
33,0,271.59999999999997,153.89999999999998,0,174.89999999999998,0,154.44,0,0,18,418.0,0
34,0,255.5,175.04999999999998,0,172.55999999999997,0,153.29999999999998,0,0,14,383.0,0
35,0,362.84999999999985,168.29999999999993,1,168.16999999999993,0,150.78000000000003,0,0,18,329.0,0
36,0,254.5,152.65,0,180.05999999999997,0,145.8,0,0,13,359.0,0
37,0,257.25,138.9,0,161.21000000000004,0,138.8800000000001,0,0,7,332.0,0
38,0,248.0,95.64999999999993,0,188.3,0,103.05999999999995,0,1,13,583.0,0
39,0,273.0500000000001,184.7000000000001,0,162.5399999999999,0,145.31000000000006,0,0,12,286.0,0
40,0,356.9999999999998,150.15000000000003,0,165.91999999999993,0,169.77000000000004,0,0,19,330.0,0
41,0,262.2499999999998,91.95000000000005,0,203.46999999999994,0,112.23,0,1,19,736.0,1
42,0,253.5,202.25000000000003,0,177.17999999999998,0,159.72,0,0,19,421.0,0
43,0,254.5,168.15,0,170.05999999999997,0,145.8,0,0,12,357.0,0
44,0,307.75,103.0,0,175.60999999999999,0,137.16,0,0,13,383.0,0
45,0,255.5,191.29999999999998,0,171.38,0,156.96000000000004,0,0,17,400.0,0
46,0,262.5,235.94999999999987,0,150.22000000000014,0,150.92000000000002,0,0,11,194.0,0
47,0,257.25,206.44999999999996,0,161.21000000000004,0,151.4800000000001,0,0,12,266.0,0
48,0,299.25,500.8999999999997,0,200.69999999999987,0,109.5599999999999,1,1,26,500.0,0
49,0,306.25,525.8499999999999,0,177.42,0,95.18999999999991,1,0,19,344.0,0
50,0,354.55,468.8499999999999,0,162.52999999999992,0,110.02000000000004,0,0,18,308.0,0
51,1,352.15000000000003,495.7,0,275.00999999999993,1,290.64000000000004,1,0,39,492.0,1
52,1,328.6499999999999,444.9000000000002,0,244.0799999999999,1,185.98,0,1,38,609.0,1
53,0,557.6000000000001,556.3500000000001,1,205.08000000000007,0,88.87999999999992,1,0,24,259.0,1
54,1,730.2000000000003,463.45,1,272.07000000000005,1,203.65,0,1,40,533.0,1
55,0,251.98,162.09999999999997,0,179.39,0,156.34000000000003,0,1,20,503.0,0
56,0,349.7,131.00000000000006,0,174.87000000000003,0,131.05000000000007,0,0,13,293.0,0
57,0,255.0,160.84999999999997,0,172.01000000000002,0,157.16000000000005,0,0,17,417.0,0
58,0,267.0,171.74999999999994,0,199.43,0,117.69999999999996,0,1,23,623.0,0
59,0,259.25,160.45,0,154.77000000000007,0,144.08000000000007,0,0,8,247.0,0
60,0,260.75,131.55,0,152.6700000000001,0,132.86000000000004,0,0,5,237.0,0
61,0,254.25,140.35,0,175.83999999999997,0,147.17999999999998,0,0,14,411.0,0
62,0,253.0,131.35,0,175.23999999999998,0,148.38000000000002,0,0,13,436.0,0
63,0,258.15,184.45000000000005,0,181.79,0,158.34000000000003,0,0,22,474.0,0
64,0,254.5,175.54999999999998,0,172.55999999999997,0,153.29999999999998,0,0,14,380.0,0
65,0,261.14999999999986,113.85000000000004,0,186.44,0,101.85999999999996,0,1,16,546.0,0
66,0,267.9500000000001,116.19999999999999,0,227.97000000000003,0,109.08000000000004,0,0,18,428.0,1
67,1,344.9999999999999,660.1999999999996,0,193.0599999999999,1,183.29999999999987,1,0,34,429.0,0
68,1,619.65,630.3499999999995,1,189.66999999999993,1,185.23999999999995,1,0,38,448.0,0
69,0,297.5,490.35000000000014,0,209.53999999999988,1,141.73999999999995,0,1,31,649.0,1
70,1,387.8999999999999,560.25,1,242.42000000000013,1,171.87000000000015,1,0,36,388.0,1
71,1,555.55,460.54999999999995,1,331.3800000000001,1,270.4800000000001,0,0,34,265.0,1
72,0,254.25,193.05,0,172.83999999999997,0,159.48,0,0,18,401.0,0
73,0,259.0,249.5,0,155.12000000000006,0,152.60000000000008,0,0,12,249.0,0
74,0,256.75,211.09999999999997,0,161.91000000000003,0,151.7200000000001,0,0,13,292.0,0
75,0,246.75,109.25000000000004,0,198.76,0,124.56000000000002,0,1,17,639.0,0
76,0,258.25,188.04999999999993,0,156.67000000000004,0,149.0600000000001,0,0,11,283.0,0
77,1,248.75,230.94999999999996,0,187.84,0,174.83999999999997,0,1,25,557.0,0
78,0,257.25,204.94999999999996,0,161.21000000000004,0,151.4800000000001,0,0,12,267.0,0
79,0,356.29999999999995,149.65,0,172.55999999999997,0,147.29999999999998,0,0,19,393.0,0
80,0,294.25,178.1,0,172.83999999999997,0,153.38,0,0,19,398.0,0
81,0,355.24999999999983,450.85,0,242.13000000000017,0,131.83999999999997,0,0,27,383.0,1
82,1,479.0000000000001,618.7999999999997,1,199.31000000000017,1,276.9100000000001,1,1,41,507.0,0
83,1,599.0500000000003,721.2000000000002,1,199.07999999999984,1,186.06999999999996,1,1,40,512.0,0
84,1,361.04999999999984,644.3999999999997,1,191.37999999999997,1,179.88999999999993,1,0,36,471.0,0
85,1,306.25,525.9499999999999,0,172.89,0,184.9,1,0,25,305.0,0
86,1,409.39999999999986,497.8,1,298.58000000000015,1,174.3899999999999,1,1,40,673.0,1
87,0,488.1000000000002,94.1000000000001,1,179.90999999999985,0,133.28999999999994,0,0,21,448.0,0
88,0,348.95000000000016,77.25,0,195.56,0,107.47999999999996,0,1,20,577.0,0
89,0,251.25999999999988,100.7,0,201.04000000000002,0,110.79999999999995,0,1,17,645.0,0
90,0,278.5,180.54999999999998,0,172.55999999999997,0,153.29999999999998,0,0,16,380.0,0
91,0,287.19999999999993,111.2,0,208.08999999999992,0,114.96000000000004,0,1,23,762.0,1
92,0,295.5,129.0,0,169.55999999999997,0,145.5,0,0,12,347.0,0
93,0,253.0,181.25,0,181.7,0,154.85999999999996,0,0,17,420.0,0
94,0,337.6500000000002,222.70000000000005,0,158.21999999999994,0,155.25000000000006,0,0,17,275.0,0
95,0,388.29999999999995,125.65,1,165.05999999999997,0,140.8000000000001,0,0,14,318.0,0
96,0,298.7,579.4,0,221.04000000000008,1,121.82999999999993,1,1,31,705.0,1
97,0,340.1999999999999,436.60000000000014,0,188.38999999999993,0,154.79,0,0,29,491.0,0
98,1,498.59999999999997,506.00000000000006,1,202.5200000000001,1,198.86999999999995,1,0,38,483.0,1
114,1,315.25,570.4,0,289.96000000000004,1,202.63000000000017,1,0,34,378.0,1
115,1,384.3500000000001,634.75,1,163.10999999999996,0,193.0800000000001,1,0,25,249.0,0
116,0,612.55,488.79999999999995,1,181.83999999999997,0,97.55000000000001,0,0,22,343.0,0
117,1,362.09999999999957,612.55,1,194.59999999999988,1,180.60999999999999,1,1,38,534.0,0
118,0,425.0,556.25,1,165.50999999999985,0,87.61999999999992,1,0,17,246.0,0
119,0,257.5,218.39999999999995,0,157.22000000000003,0,149.12000000000012,0,0,12,269.0,0
120,1,258.0,229.50000000000006,0,164.56,0,210.96999999999997,0,0,19,327.0,0
121,0,281.5,186.04999999999998,0,172.55999999999997,0,153.29999999999998,0,0,18,380.0,0
122,0,257.75,123.25000000000003,0,194.84,0,130.5,0,1,20,604.0,0
123,0,254.5,185.54999999999998,0,172.55999999999997,0,153.29999999999998,0,0,16,387.0,0
124,0,277.8,190.09999999999994,0,156.47999999999996,0,149.92000000000007,0,0,11,252.0,0
125,0,257.25,128.9,0,161.21000000000004,0,138.8800000000001,0,0,7,348.0,0
126,0,257.25,111.80000000000004,0,163.71000000000004,0,131.98000000000008,0,0,8,360.0,0
127,0,367.34999999999997,77.39999999999999,1,166.79999999999998,0,89.88000000000005,0,0,10,295.0,0
128,0,490.9499999999998,438.89999999999975,1,186.12000000000003,0,146.49999999999994,0,0,29,445.0,0
129,1,309.05000000000007,512.25,0,295.5499999999999,1,249.4499999999999,1,0,35,393.0,1
130,0,432.5999999999997,519.3000000000001,1,169.14,0,90.05999999999992,1,0,19,302.0,0
131,1,739.3,652.6500000000002,1,282.03,1,191.22999999999996,1,1,43,591.0,1
132,1,477.75,738.8,1,358.02000000000015,1,201.14999999999992,1,0,40,462.0,1
133,0,449.6499999999998,573.1,1,247.68999999999988,1,113.8099999999999,1,1,35,592.0,1
134,0,268.25,190.64999999999986,0,167.57000000000008,0,147.80000000000007,0,0,13,254.0,0
135,0,323.44999999999993,80.85000000000001,0,234.11,0,98.89000000000003,0,0,19,412.0,1
136,0,264.0,159.04999999999995,0,152.3200000000001,0,141.14000000000004,0,0,9,224.0,0
137,0,279.30000000000007,196.9,0,230.01999999999992,0,146.72000000000003,0,0,18,200.0,1
138,1,275.65000000000003,135.85000000000002,0,174.35999999999987,0,179.6400000000001,0,0,18,380.0,0
139,0,264.0,129.3,0,150.92000000000013,0,132.26000000000002,0,0,6,214.0,0
140,1,292.45,122.0,0,186.51,0,199.53000000000003,0,0,25,490.0,0
141,0,257.25,159.4,0,163.21000000000004,0,140.08000000000007,0,0,9,314.0,0
142,0,336.4,159.65,0,170.05999999999997,0,145.8,0,0,17,352.0,0
143,0,678.4499999999994,427.35000000000036,1,212.0100000000002,1,162.0699999999999,0,0,32,376.0,1
144,1,433.39999999999964,561.25,1,189.27,1,259.9000000000002,1,1,39,549.0,0
145,1,369.3999999999997,669.1500000000002,1,253.53999999999988,1,229.58999999999997,1,0,41,497.0,1
146,0,447.65000000000003,670.1999999999998,1,223.10000000000008,1,122.19999999999996,1,1,35,695.0,1
147,1,305.25,388.35000000000025,0,187.87,0,222.60000000000016,0,0,30,422.0,0
148,1,297.75,540.9,0,207.66999999999985,1,185.48,1,1,37,637.0,1
149,1,256.75,198.45,0,180.85999999999993,0,208.44000000000008,0,0,22,443.0,0
150,0,259.25,150.8,0,205.55999999999997,0,115.38999999999999,0,1,22,727.0,1
151,0,254.0,140.45,0,178.29999999999998,0,116.78000000000004,0,0,12,417.0,0
152,0,256.25,153.25,0,163.47,0,144.02000000000004,0,0,9,333.0,0
153,0,261.25,158.29999999999995,0,151.9700000000001,0,141.02000000000004,0,0,6,241.0,0
154,0,311.60000000000014,223.79999999999998,0,178.38,0,166.34,0,0,27,474.0,0
155,0,259.5,215.7000000000001,0,158.56000000000006,0,155.08000000000004,0,0,12,250.0,0
156,0,256.4799999999998,93.44999999999992,0,209.31,0,115.79999999999995,0,1,19,802.0,1
157,0,319.4000000000001,98.84999999999998,0,182.32,0,112.88000000000005,0,0,16,443.0,0
158,1,301.5,644.4999999999995,0,214.19000000000003,1,276.05,1,1,40,624.0,1
159,1,300.25,359.35,0,340.3099999999999,1,239.40999999999994,0,1,37,618.0,1
160,0,349.1999999999998,376.8499999999999,0,202.60000000000014,0,136.96,0,0,28,498.0,1
161,0,312.5,540.0,0,160.94999999999987,0,167.45999999999998,1,0,21,223.0,0
162,1,328.6499999999998,475.7,0,205.48000000000002,1,219.49000000000012,0,1,38,624.0,1
163,0,279.5,132.65,0,166.05999999999997,0,141.40000000000006,0,0,11,327.0,0
164,0,252.59999999999997,216.69999999999987,0,187.22,0,167.02000000000004,0,1,24,515.0,0
165,0,301.25000000000006,198.60000000000002,0,174.95999999999998,0,158.3,0,0,22,428.0,0
166,0,322.59999999999985,102.75000000000004,0,189.43999999999983,0,136.82,0,0,20,444.0,0
167,0,314.80000000000007,141.54999999999998,0,172.35999999999993,0,147.54000000000002,0,0,17,385.0,0
168,0,323.2199999999999,73.79999999999997,0,188.37,0,103.09999999999995,0,1,18,515.0,0
169,0,254.5,187.54999999999998,0,166.55999999999997,0,149.70000000000005,0,0,13,364.0,0
170,0,269.5,193.45000000000002,0,172.55999999999997,0,159.39999999999998,0,0,18,370.0,0
171,0,352.8000000000002,280.49999999999994,0,150.22000000000014,0,150.92000000000002,0,0,17,201.0,0
172,1,449.59999999999985,565.9499999999998,1,184.41999999999996,1,224.21000000000004,1,0,35,443.0,0
173,1,306.0,626.4499999999999,0,233.57,1,276.2800000000001,1,0,34,350.0,1
189,1,334.9499999999999,491.40000000000026,0,223.58000000000007,1,294.7200000000001,0,0,36,459.0,1
190,0,355.0,432.19999999999993,0,266.06,0,106.88000000000004,0,0,27,436.0,1
191,1,304.25,707.1500000000001,0,204.07000000000016,1,187.4700000000002,1,1,36,520.0,1
192,0,304.25,446.25000000000017,0,351.2299999999999,0,109.08000000000003,0,1,29,528.0,1
193,1,491.25000000000006,476.3,1,194.38000000000017,1,231.2,0,1,38,507.0,0
194,0,254.0699999999999,210.1000000000001,0,184.56,0,165.12000000000003,0,1,25,528.0,0
195,0,262.5,234.84999999999997,0,183.23000000000002,0,150.75000000000006,0,0,16,244.0,0
196,0,304.7499999999999,73.64999999999998,0,189.65,0,103.87999999999995,0,1,19,545.0,0
197,0,278.24999999999994,176.0,0,209.86,0,144.76000000000005,0,0,17,250.0,1
198,0,262.5,129.8,0,150.22000000000014,0,132.02,0,0,5,186.0,0
199,0,252.5,146.54999999999998,0,176.29999999999998,0,154.84000000000003,0,0,16,474.0,0
200,0,309.85000000000014,134.75,0,160.76000000000008,0,141.88000000000008,0,0,10,243.0,0
201,0,275.09999999999997,204.60000000000016,0,150.22000000000014,0,150.88,0,0,12,204.0,0
202,0,332.8500000000003,256.8500000000002,0,160.11999999999995,0,156.83000000000004,0,0,19,282.0,0
203,1,409.5,502.85,1,183.6599999999999,0,173.04000000000013,1,0,30,362.0,0
204,1,552.2500000000001,489.85000000000014,1,209.54,1,237.07000000000002,0,1,41,585.0,1
205,1,376.6999999999998,545.1500000000001,1,299.5299999999999,1,215.41000000000008,1,0,39,477.0,1
206,0,295.25,619.1499999999999,0,346.2699999999998,1,123.29999999999993,1,1,32,804.0,1
207,0,463.9499999999998,600.9000000000001,1,190.3700000000001,0,102.84000000000003,1,0,28,430.0,0
208,1,311.25,499.1,0,204.1300000000001,0,222.4599999999999,1,0,29,264.0,1
209,1,360.80000000000007,491.49999999999983,1,185.50999999999993,1,273.59000000000003,0,0,35,486.0,0
210,0,251.25,123.00000000000003,0,178.41,0,143.96,0,0,14,466.0,0
211,0,296.25,121.4,0,175.21000000000004,0,140.8800000000001,0,0,11,284.0,0
212,0,280.95,171.95,0,172.75999999999996,0,154.56,0,0,19,388.0,0
213,0,246.75,88.34999999999994,0,193.65,0,106.31999999999995,0,1,14,594.0,0
214,0,460.41999999999996,201.3000000000001,1,169.52999999999992,0,160.43000000000004,0,0,22,346.0,0
215,0,254.5,145.65,0,168.05999999999997,0,144.60000000000002,0,0,12,392.0,0
216,1,287.65000000000003,271.1,0,193.41,1,172.12000000000003,0,1,32,603.0,0
217,0,272.1299999999998,90.49999999999994,0,189.75,0,103.89999999999996,0,1,16,510.0,0
218,0,254.5,110.6,0,167.55999999999997,0,132.30000000000004,0,0,9,386.0,0
219,0,299.5,525.7500000000001,0,199.00999999999988,0,108.5099999999999,1,1,27,560.0,0
220,1,497.79999999999984,580.5999999999999,1,319.62000000000006,1,195.6300000000002,1,0,41,452.0,1
221,0,442.5000000000001,572.7999999999998,1,199.07000000000005,1,164.00000000000006,1,0,31,293.0,0
222,0,257.25,183.44999999999996,0,163.21000000000004,0,152.68000000000004,0,0,13,316.0,0
223,0,300.9999999999999,227.34999999999994,0,179.38,0,166.94,0,0,26,474.0,0
224,0,290.8499999999999,178.19999999999993,0,156.52000000000004,0,142.52,0,0,10,200.0,0
225,0,258.0,177.49999999999994,0,156.52000000000004,0,148.8800000000001,0,0,10,278.0,0
226,0,254.5,121.15,0,171.55999999999997,0,144.70000000000002,0,0,12,424.0,0
227,0,249.25,176.8000000000001,0,185.9,0,162.06000000000003,0,1,22,531.0,0
228,0,248.5,164.4499999999999,0,188.81,0,159.64000000000004,0,1,23,521.0,0
229,0,262.5,180.94999999999993,0,150.22000000000014,0,142.52,0,0,8,190.0,0
230,0,318.5,77.69999999999999,0,175.05999999999997,0,94.80000000000004,0,0,12,401.0,0
231,0,313.79999999999995,477.54999999999995,0,188.51,0,151.08000000000004,0,1,29,534.0,0
232,0,629.0999999999998,604.95,1,225.65,1,148.96999999999997,1,1,39,774.0,1
233,0,462.0,455.65,1,222.83000000000013,0,153.19000000000008,0,0,27,227.0,1
234,1,370.05000000000024,485.0500000000002,1,183.83999999999995,1,247.71000000000006,0,0,32,402.0,0
235,1,473.0,579.9999999999998,1,282.8100000000001,1,172.01000000000013,1,0,35,336.0,1
236,1,302.75,523.4999999999998,0,263.21999999999986,1,271.0,1,0,37,456.0,1
237,1,455.74999999999994,523.85,1,202.94000000000005,1,191.99000000000012,1,0,38,478.0,1
238,0,460.9500000000001,186.45000000000002,1,150.22000000000014,0,142.52,0,0,15,190.0,0
239,0,309.94999999999993,178.09999999999997,0,193.03,0,163.06000000000003,0,1,28,557.0,0
240,0,268.3,156.5,0,173.39999999999998,0,153.54000000000002,0,0,18,414.0,0
241,0,271.05,138.00000000000006,0,191.44,0,155.12000000000003,0,1,23,581.0,0
242,0,250.75,135.30000000000007,0,181.47,0,145.62000000000003,0,1,15,505.0,0
243,1,343.3500000000001,196.35000000000008,0,164.77999999999992,0,200.50999999999976,0,0,20,287.0,0
244,0,287.25,165.45000000000002,0,151.27000000000012,0,142.88000000000002,0,0,10,214.0,0
245,0,250.75,228.70000000000007,0,181.47,0,163.62000000000003,0,0,22,490.0,0
246,0,302.70000000000016,156.09999999999994,0,176.01999999999998,0,154.76000000000005,0,0,21,445.0,0
247,0,360.09999999999997,549.6,1,174.79999999999998,0,138.68,1,0,24,393.0,0
248,1,300.5,509.6499999999998,0,210.07999999999998,1,175.08999999999997,1,1,35,548.0,1
249,0,337.9999999999999,484.9,0,177.38,0,121.66000000000004,0,0,23,439.0,0
250,1,340.25,757.6,0,192.38000000000005,1,218.80000000000024,1,0,34,407.0,0
251,0,387.09999999999997,423.1000000000001,1,180.32,0,119.33999999999996,0,0,20,348.0,0
252,0,373.04999999999984,431.5999999999998,1,278.30000000000007,0,93.36999999999992,0,0,23,304.0,1
253,0,362.3499999999996,449.9500000000002,1,192.56999999999988,0,104.54999999999991,0,0,25,449.0,0
254,0,266.34999999999997,146.34999999999997,0,178.95,0,152.9,0,0,19,428.0,0
255,0,254.5,254.0,0,172.55999999999997,0,161.49999999999997,0,0,17,375.0,0
256,0,343.35000000000014,205.69999999999996,0,170.05999999999992,0,160.75000000000003,0,0,21,331.0,0
257,0,266.25,199.34999999999997,0,173.55999999999992,0,158.35000000000002,0,0,19,380.0,0
258,0,252.0,148.0499999999999,0,178.35999999999999,0,155.90000000000003,0,0,19,488.0,0
259,0,352.0999999999999,217.99999999999997,0,157.22000000000003,0,149.12000000000012,0,0,17,273.0,0
260,0,358.7499999999999,201.04999999999995,0,158.97,0,149.7200000000001,0,0,17,288.0,0
261,0,256.0,129.70000000000002,0,164.0,0,88.12000000000006,0,0,4,307.0,0
262,0,257.25,144.4,0,161.21000000000004,0,138.8800000000001,0,0,9,351.0,0
263,1,312.5,505.0,0,201.57,1,238.89999999999995,1,0,31,350.0,1
264,0,423.6,383.6,1,194.91,0,121.15000000000003,0,1,29,542.0,0
265,1,430.19999999999993,431.45000000000005,1,271.75,1,346.7599999999998,0,0,36,400.0,1
266,0,368.55,546.3499999999999,1,203.9200000000002,1,160.41,1,0,34,474.0,1
267,0,490.8000000000003,468.40000000000026,1,177.29,0,123.54999999999991,0,0,23,342.0,0
268,0,511.2500000000003,667.4499999999998,1,173.42999999999998,0,167.14999999999992,1,0,30,345.0,0
269,0,303.25,421.5000000000004,0,190.87999999999988,0,103.4999999999999,0,0,22,434.0,0
270,0,358.9,142.0,0,175.60999999999999,0,147.15999999999997,0,0,19,382.0,0
271,0,257.25,184.49999999999994,0,161.21000000000004,0,145.18000000000012,0,0,10,289.0,0
272,0,262.5,133.65,0,153.86000000000013,0,136.36,0,0,5,200.0,0
273,0,313.84999999999997,162.84999999999997,0,195.14,0,159.43000000000004,0,1,28,542.0,0
274,1,297.1999999999999,186.69999999999993,0,196.72,0,170.96000000000004,0,1,30,544.0,0
275,0,258.75,182.69999999999993,0,155.47000000000006,0,148.5200000000001,0,0,10,270.0,0
276,0,252.5299999999999,112.89999999999999,0,193.31,0,126.98000000000002,0,1,16,565.0,0
277,0,293.29999999999995,114.69999999999999,0,182.65999999999997,0,117.28000000000002,0,0,16,435.0,0
278,0,286.94999999999993,75.74999999999994,0,180.7,0,98.33999999999996,0,0,14,477.0,0
279,1,349.8999999999997,584.9499999999999,0,295.2499999999999,1,194.59999999999988,1,1,40,504.0,1
280,0,292.25,520.3,0,228.40000000000003,0,126.4099999999999,1,1,30,885.0,1
281,1,332.39999999999975,464.20000000000016,0,201.51000000000005,1,265.23,0,1,36,560.0,1
282,1,359.84999999999974,154.9499999999999,0,175.37999999999988,0,202.68000000000012,0,0,24,384.0,0
